dataset,model,target,window_id,cutoff_timestamp,context_length,prediction_length,mae,rmse,smape,mase,inference_time_seconds
ETTh1,moirai2,OT,15,2018-06-21 19:00:00,512,24,2.054180860519409,2.8496875762939453,29.863718032836914,1.560939908027649,0.025981800001318334
ETTh1,moirai2,OT,16,2018-06-22 19:00:00,512,24,1.313647985458374,1.6668181419372559,20.499813079833984,0.9396554827690125,0.025274800002080156
ETTh1,moirai2,OT,17,2018-06-23 19:00:00,512,24,0.480689138174057,0.5977922081947327,6.143314361572266,0.3262113332748413,0.021766300000308547
ETTh1,moirai2,OT,18,2018-06-24 19:00:00,512,24,1.5081409215927124,1.7445509433746338,15.809296607971191,1.013859510421753,0.019494299998768838
ETTh1,moirai2,OT,19,2018-06-25 19:00:00,512,24,0.6671459078788757,0.8594575524330139,6.521213531494141,0.4322826564311981,0.02423579999958747
ETTh1,moirai2,OT,0,2018-04-07 19:00:00,512,96,3.563425302505493,4.084646701812744,48.136959075927734,1.7921552658081055,0.04134429999976419
ETTh1,moirai2,OT,1,2018-04-11 19:00:00,512,96,3.1959447860717773,3.4353232383728027,47.074764251708984,1.6108343601226807,0.04094020000047749
ETTh1,moirai2,OT,2,2018-04-15 19:00:00,512,96,1.7493740320205688,2.379636287689209,21.564422607421875,0.823345959186554,0.043675400000211084
ETTh1,moirai2,OT,3,2018-04-19 19:00:00,512,96,1.8875402212142944,2.3222341537475586,23.747329711914062,0.9134684205055237,0.043140499998116866
ETTh1,moirai2,OT,4,2018-04-23 19:00:00,512,96,2.901139497756958,3.155675172805786,36.71583938598633,1.406968116760254,0.04257399999914924
ETTh1,moirai2,OT,5,2018-04-27 19:00:00,512,96,2.543980360031128,3.1065187454223633,22.69945526123047,1.524493932723999,0.04141150000214111
ETTh1,moirai2,OT,6,2018-05-01 19:00:00,512,96,4.272701740264893,4.469111919403076,49.87660598754883,2.671701192855835,0.04366429999936372
ETTh1,moirai2,OT,7,2018-05-05 19:00:00,512,96,1.895473599433899,2.178593397140503,19.872129440307617,1.129052758216858,0.04768589999730466
ETTh1,moirai2,OT,8,2018-05-09 19:00:00,512,96,1.572072982788086,1.8922621011734009,15.813252449035645,0.8831911683082581,0.04351889999816194
ETTh1,moirai2,OT,9,2018-05-13 19:00:00,512,96,2.9947052001953125,3.429469108581543,22.460670471191406,1.6614421606063843,0.0426482999973814
ETTh1,moirai2,OT,10,2018-05-17 19:00:00,512,96,4.310150146484375,4.7764997482299805,45.277469635009766,2.4039366245269775,0.04123210000034305
ETTh1,moirai2,OT,11,2018-05-21 19:00:00,512,96,1.9872537851333618,2.29760479927063,25.33355140686035,0.9870261549949646,0.04595010000048205
ETTh1,moirai2,OT,12,2018-05-25 19:00:00,512,96,1.7438215017318726,1.9590245485305786,18.583181381225586,0.9516962766647339,0.04029430000082357
ETTh1,moirai2,OT,13,2018-05-29 19:00:00,512,96,0.8877113461494446,1.1015044450759888,8.656580924987793,0.5285014510154724,0.042823300002055475
ETTh1,moirai2,OT,14,2018-06-02 19:00:00,512,96,0.8453782200813293,1.1755918264389038,8.114006042480469,0.546186625957489,0.0410903000010876
ETTh1,moirai2,OT,15,2018-06-06 19:00:00,512,96,1.7022641897201538,2.347972869873047,19.019363403320312,1.2713710069656372,0.0485532000020612
ETTh1,moirai2,OT,16,2018-06-10 19:00:00,512,96,1.7767677307128906,2.019788980484009,17.162702560424805,1.4617438316345215,0.0416482000000542
ETTh1,moirai2,OT,17,2018-06-14 19:00:00,512,96,0.7861692905426025,0.954784631729126,8.084501266479492,0.6771388053894043,0.04173630000150297
ETTh1,moirai2,OT,18,2018-06-18 19:00:00,512,96,2.8429629802703857,3.4273030757904053,32.0994758605957,2.5190529823303223,0.037827100000868086
ETTh1,moirai2,OT,19,2018-06-22 19:00:00,512,96,1.4555257558822632,1.6935983896255493,18.27869415283203,1.0411409139633179,0.04292209999766783
ETTh1,moirai2,OT,0,2018-01-17 19:00:00,512,192,2.0638415813446045,3.091352939605713,59.3360710144043,1.14004385471344,0.0655140000017127
ETTh1,moirai2,OT,1,2018-01-25 19:00:00,512,192,4.56032657623291,4.990180969238281,171.1175537109375,2.803773880004883,0.06506299999819021
ETTh1,moirai2,OT,2,2018-02-02 19:00:00,512,192,3.199965476989746,3.5984878540039062,148.65365600585938,2.0369317531585693,0.05929209999885643
ETTh1,moirai2,OT,3,2018-02-10 19:00:00,512,192,1.2694956064224243,1.6643736362457275,32.27529525756836,0.8073619604110718,0.06783960000029765
ETTh1,moirai2,OT,4,2018-02-18 19:00:00,512,192,1.6690047979354858,2.0636167526245117,47.689117431640625,1.061428427696228,0.06506140000055893
ETTh1,moirai2,OT,5,2018-02-26 19:00:00,512,192,1.8548504114151,2.248440742492676,46.49064636230469,1.1428558826446533,0.0592289999985951
ETTh1,moirai2,OT,6,2018-03-06 19:00:00,512,192,3.2384655475616455,3.8558571338653564,60.72237014770508,1.7131153345108032,0.06071229999724892
ETTh1,moirai2,OT,7,2018-03-14 19:00:00,512,192,2.6997859477996826,3.1831681728363037,45.5307502746582,1.5223031044006348,0.06572159999996074
ETTh1,moirai2,OT,8,2018-03-22 19:00:00,512,192,2.358834981918335,2.672595739364624,25.570449829101562,1.1610289812088013,0.06945370000175899
ETTh1,moirai2,OT,9,2018-03-30 19:00:00,512,192,2.9599721431732178,3.521200180053711,51.71003341674805,1.6926593780517578,0.07567439999911585
ETTh1,moirai2,OT,10,2018-04-07 19:00:00,512,192,2.512347936630249,3.1278061866760254,38.95449447631836,1.2635363340377808,0.062000400001124945
ETTh1,moirai2,OT,11,2018-04-15 19:00:00,512,192,2.6897079944610596,3.2817587852478027,34.793949127197266,1.2659157514572144,0.05834129999857396
ETTh1,moirai2,OT,12,2018-04-23 19:00:00,512,192,4.310171604156494,4.747341156005859,48.093841552734375,2.0903077125549316,0.06776390000231913
ETTh1,moirai2,OT,13,2018-05-01 19:00:00,512,192,3.085503339767456,3.607307195663452,35.47127151489258,1.9293513298034668,0.06895699999950011
ETTh1,moirai2,OT,14,2018-05-09 19:00:00,512,192,3.0286858081817627,3.643676996231079,25.93657112121582,1.7015167474746704,0.0792005999974208
ETTh1,moirai2,OT,15,2018-05-17 19:00:00,512,192,3.911391019821167,4.3457350730896,40.412845611572266,2.1815333366394043,0.08174570000119274
ETTh1,moirai2,OT,16,2018-05-25 19:00:00,512,192,1.5223678350448608,1.7294319868087769,15.937877655029297,0.8308371901512146,0.06830769999942277
ETTh1,moirai2,OT,17,2018-06-02 19:00:00,512,192,1.196292519569397,1.6650346517562866,12.924934387207031,0.7729072570800781,0.06529069999669446
ETTh1,moirai2,OT,18,2018-06-10 19:00:00,512,192,1.722066879272461,1.9323326349258423,17.503253936767578,1.4167414903640747,0.0757290000001376
ETTh1,moirai2,OT,19,2018-06-18 19:00:00,512,192,2.200432300567627,2.7585740089416504,24.94866180419922,1.9497283697128296,0.057488000002194894
